@relation DATASET_DORN

@attribute New-Identifiers-words-AVG numeric
@attribute New-Identifiers-words-MIN numeric
@attribute New-Abstractness-words-AVG numeric
@attribute New-Abstractness-words-MAX numeric
@attribute New-Abstractness-words-MIN numeric
@attribute New-Commented-words-AVG numeric
@attribute New-Commented-words-MAX numeric
@attribute New-Synonym-commented-words-AVG numeric
@attribute New-Synonym-commented-words-MAX numeric
@attribute New-Comments-readability numeric
@attribute New-Number-of-senses-AVG numeric
@attribute New-Number-of-senses-MAX numeric
@attribute New-Semantic-Text-Coherence-Standard-@-0.1 numeric
@attribute New-Semantic-Text-Coherence-Normalized-@-0.3 numeric
@attribute New-Text-Coherence-AVG numeric
@attribute New-Text-Coherence-MIN numeric
@attribute New-Text-Coherence-MAX numeric
@attribute BW-Avg-Assignment numeric
@attribute BW-Avg-blank-lines numeric
@attribute BW-Avg-commas numeric
@attribute BW-Avg-comments numeric
@attribute BW-Avg-comparisons numeric
@attribute BW-Avg-Identifiers-Length numeric
@attribute BW-Avg-conditionals numeric
@attribute BW-Avg-indentation-length numeric
@attribute BW-Avg-keywords numeric
@attribute BW-Avg-line-length numeric
@attribute BW-Avg-loops numeric
@attribute BW-Avg-number-of-identifiers numeric
@attribute BW-Avg-numbers numeric
@attribute BW-Avg-operators numeric
@attribute BW-Avg-parenthesis numeric
@attribute BW-Avg-periods numeric
@attribute BW-Avg-spaces numeric
@attribute BW-Max-Identifiers-Length numeric
@attribute BW-Max-indentation numeric
@attribute BW-Max-keywords numeric
@attribute BW-Max-line-length numeric
@attribute BW-Max-number-of-identifiers numeric
@attribute BW-Max-numbers numeric
@attribute BW-Max-char numeric
@attribute BW-Max-words numeric
@attribute Posnett-entropy numeric
@attribute Posnett-volume numeric
@attribute Posnett-lines numeric
@attribute Dorn-DFT-Assignments numeric
@attribute Dorn-DFT-Commas numeric
@attribute Dorn-DFT-Comments numeric
@attribute Dorn-DFT-Comparisons numeric
@attribute Dorn-DFT-Conditionals numeric
@attribute Dorn-DFT-Indentations numeric
@attribute Dorn-DFT-Keywords numeric
@attribute Dorn-DFT-LineLengths numeric
@attribute Dorn-DFT-Loops numeric
@attribute Dorn-DFT-Identifiers numeric
@attribute Dorn-DFT-Numbers numeric
@attribute Dorn-DFT-Operators numeric
@attribute Dorn-DFT-Parenthesis numeric
@attribute Dorn-DFT-Periods numeric
@attribute Dorn-DFT-Spaces numeric
@attribute Dorn-Visual-X-Comments numeric
@attribute Dorn-Visual-Y-Comments numeric
@attribute Dorn-Visual-X-Identifiers numeric
@attribute Dorn-Visual-Y-Identifiers numeric
@attribute Dorn-Visual-X-Keywords numeric
@attribute Dorn-Visual-Y-Keywords numeric
@attribute Dorn-Visual-X-Numbers numeric
@attribute Dorn-Visual-Y-Numbers numeric
@attribute Dorn-Visual-X-Strings numeric
@attribute Dorn-Visual-Y-Strings numeric
@attribute Dorn-Visual-X-Literals numeric
@attribute Dorn-Visual-Y-Literals numeric
@attribute Dorn-Visual-X-Operators numeric
@attribute Dorn-Visual-Y-Operators numeric
@attribute Dorn-Areas-Comments numeric
@attribute Dorn-Areas-Identifiers numeric
@attribute Dorn-Areas-Keywords numeric
@attribute Dorn-Areas-Numbers numeric
@attribute Dorn-Areas-Strings numeric
@attribute Dorn-Areas-Literals numeric
@attribute Dorn-Areas-Operators numeric
@attribute Dorn-Areas-Identifiers/Comments numeric
@attribute Dorn-Areas-Keywords/Comments numeric
@attribute Dorn-Areas-Numbers/Comments numeric
@attribute Dorn-Areas-Strings/Comments numeric
@attribute Dorn-Areas-Literals/Comments numeric
@attribute Dorn-Areas-Operators/Comments numeric
@attribute Dorn-Areas-Keywords/Identifiers numeric
@attribute Dorn-Areas-Numbers/Identifiers numeric
@attribute Dorn-Areas-Strings/Identifiers numeric
@attribute Dorn-Areas-Literals/Identifiers numeric
@attribute Dorn-Areas-Operators/Identifiers numeric
@attribute Dorn-Areas-Numbers/Keywords numeric
@attribute Dorn-Areas-Strings/Keywords numeric
@attribute Dorn-Areas-Literals/Keywords numeric
@attribute Dorn-Areas-Operators/Keywords numeric
@attribute Dorn-Areas-Strings/Numbers numeric
@attribute Dorn-Areas-Literals/Numbers numeric
@attribute Dorn-Areas-Operators/Numbers numeric
@attribute Dorn-Areas-Literals/Strings numeric
@attribute Dorn-Areas-Operators/Strings numeric
@attribute Dorn-Areas-Operators/Literals numeric
@attribute Dorn-align-blocks numeric
@attribute Dorn-align-extent numeric
@attribute Readable {0,1}

@data
0.920188,0,4.875,11,0,0.018779,1,9.447368,38,100,8.126761,45,34,0.777778,0.408248,1,0.408248,0.408163,0.14,0.285714,0.023256,0,6.653595,0,9.166667,0.357143,40.904762,0,4.452381,0.285714,0.020408,0.77551,1.095238,9.452381,21,45,1,81,10,2,437,20,4.409176,2116.919999,50,49,49,51,1,1,48,49,50,1,49,49,49,49,49,49,81,49.390244,80.980392,49.670732,80.921569,49.378049,81,50,80.960784,49.902439,0,0,80.882353,49.731707,0.016393,0.575527,0.033372,0.000585,0.039227,0,0.10363,35.107143,2.035714,0.035714,2.392857,0,6.321429,0.057986,0.001017,0.068159,0,0.180061,0.017544,1.175439,0,3.105263,67,0,177,0,2.641791,?,91,111,1
0.928571,0,4.811321,9,0,1.285714,4,5.602941,15,100,8.285714,28,11,0.916667,0.475606,0.138675,0.784465,0.052632,0.2,0.105263,0.375,0,6.26087,0.2,10.2,0.8,37.466667,0.066667,3.733333,0,0.105263,0.473684,0.8,10.6,26,29,2,78,9,0,270,6,4.259801,468.046581,30,19,19,31,1,19,19,19,24,19,19,1,19,19,19,19,75.451613,29.658228,78,29.78481,77.967742,29.544304,0,0,77.903226,29.886076,0,0,77.806452,29.734177,0.428281,0.228891,0.030519,0,0.094608,0,0.042726,0.534442,0.071259,0,0.220903,0,0.099762,0.133333,0,0.413333,0,0.186667,0,3.1,0,1.4,?,?,?,0,0.451613,?,16,16,1
0,0,0,0,0,0,0,0,0,100,0,0,0,?,?,?,?,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,5.010364,?,10,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,76,9.74026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,5,1
0.677966,0,3.928571,9,0,0.322034,2,6.971014,16,67.425,3.813559,45,15,0.8125,?,?,?,0.115385,0.266667,0.615385,0.217391,0,5.070175,0.111111,7.555556,0.555556,31.555556,0,3.944444,0,0.461538,0.346154,0.777778,8.666667,12,12,1,66,9,0,244,22,4.373339,655,30,26,26,30,1,26,25,26,30,1,21,1,26,26,25,25,47.870968,29.619718,69.83871,29.746479,69.967742,29.774648,0,0,0,0,0,0,69.967742,29.873239,0.401475,0.304531,0.044257,0,0,0,0.072708,0.75853,0.110236,0,0,0,0.181102,0.145329,0,0,0,0.238754,0,0,0,1.642857,?,?,?,?,?,?,18,19,1
0.842105,0,6,9,0,0.105263,1,1.12,4,0,5.842105,24,4,0.75,0.25,1,0.25,0.111111,0.2,0,0.222222,0.222222,5.333333,0.285714,9.714286,0.857143,29.714286,0,2.857143,0,0,0.666667,0.857143,10.428571,11,12,2,61,7,0,91,4,3.734969,193.261967,10,9,1,11,9,8,8,8,9,1,8,1,1,9,9,8,60.909091,9.870968,60.818182,9.870968,61,9.467742,0,0,0,0,0,0,60.636364,9.790323,0.111111,0.34188,0.089744,0,0,0,0.111111,3.076923,0.807692,0,0,0,1,0.2625,0,0,0,0.325,0,0,0,1.238095,?,?,?,?,?,?,5,5,1
0.524476,0,6.663551,9,0,0.237762,2,12.006757,30,100,5.902098,42,17,0.75,0.716752,0.593366,0.888523,0.321429,0.1,0.714286,0.038462,0.071429,3.957265,0.08,9.76,0.2,37.4,0,5.36,1.24,0.321429,0.892857,1.36,10.72,11,12,1,64,11,5,336,26,4.464928,1397.614494,30,28,28,29,28,28,26,28,25,1,26,28,28,26,26,26,73,29.810127,77.967742,29.405063,78,29.683544,77.83871,29.797468,78,30,0,0,77.83871,29.772152,0.210304,0.41723,0.01098,0.005068,0.001689,0,0.114865,1.983936,0.052209,0.024096,0.008032,0,0.546185,0.026316,0.012146,0.004049,0,0.275304,0.461538,0.153846,0,10.461538,0.333333,0,22.666667,0,68,?,86,95,1
0.627451,0,5.9375,12,0,0.078431,1,1.352941,4,100,3.921569,18,24,1,?,?,?,0.071429,0.096774,0,0.107143,0,7.291667,0,3.52,0,24.2,0,2.8,0,0,0.035714,0,4.56,16,4,0,35,3,0,128,22,4.558525,519.234769,31,28,1,32,1,1,28,1,21,1,1,1,1,28,1,28,66.90625,31,69,30.942857,0,0,0,0,69,30.857143,0,0,67.53125,30.814286,0.170799,0.026171,0,0,0.585399,0,0.061983,0.153226,0,0,3.427419,0,0.362903,0,0,22.368421,0,2.368421,?,?,?,?,?,?,?,0,0.105882,?,23,48,1
0.715789,0,5.521127,10,0,0.547368,2,5.271845,16,100,6.557895,36,16,1,0,1,0,0.434783,0.033333,0.521739,0.241379,0.913043,5.126437,0.045455,11.363636,0.363636,41.363636,0,4.681818,0,0.391304,0.652174,0.954545,11.363636,17,39,1,78,11,0,358,10,4.495644,909.582995,30,23,23,31,23,23,23,23,28,1,23,1,23,23,23,23,76.483871,29.9,78.935484,29.8,78.935484,29.85,0,0,78.935484,29.8125,0,0,78.870968,29.725,0.300078,0.254092,0.014809,0,0.16212,0,0.065472,0.846753,0.049351,0,0.54026,0,0.218182,0.058282,0,0.638037,0,0.257669,0,10.947368,0,4.421053,?,?,?,0,0.403846,?,14,16,0
0.620253,0,5.27619,12,0,0.278481,7,5.163934,16,100,5.082278,37,29,0.903226,0.415853,0.07581,0.870988,0.128205,0.122449,0.410256,0.029412,0.128205,5.587838,0.121212,0,0.757576,35.848485,0.121212,4.454545,0.030303,0.410256,0.794872,1.272727,2.606061,18,0,4,66,10,4,145,15,5.212239,1940.831925,49,39,37,50,39,39,39,39,46,39,37,39,38,39,38,36,84,48.929412,83.98,48.894118,83.88,48.529412,0,0,83.96,48.811765,0,0,83.6,48.811765,0.248642,0.418829,0.042849,0,0.118286,0,0.087508,1.684466,0.17233,0,0.475728,0,0.351942,0.102305,0,0.282421,0,0.208934,0,2.760563,0,2.042254,?,?,?,0,0.739796,?,44,54,1
0.407643,0,6.496,12,0,0.789809,5,17.329412,48,100,2.605096,22,24,0.84,?,?,?,0.060606,0.204082,0.181818,0.333333,0.030303,3.028169,0.115385,10.961538,0.5,43.153846,0.153846,6.269231,0.576923,1.969697,0.666667,2.423077,12.076923,18,19,2,71,11,3,417,24,4.891462,814.132927,49,33,33,50,33,33,33,33,49,33,33,33,33,32,33,33,67.8,49,71.94,48.972603,71.84,48.753425,0,0,71.96,49,0,0,71.92,48.561644,0.393841,0.08644,0.018909,0,0.294976,0,0.036197,0.219479,0.048011,0,0.748971,0,0.091907,0.21875,0,3.4125,0,0.41875,0,15.6,0,1.914286,?,?,?,0,0.122711,?,78,352,1
0.624277,0,5.869748,9,0,0.846821,10,3.966292,26,100,5.222543,49,31,0.84375,?,?,?,0.175,0.12766,0.725,0.028571,0,7.147959,0,6.588235,0.294118,59.029412,0,6.176471,0.852941,0.075,1.1,2.235294,8.352941,18,8,2,164,17,6,323,31,5.168166,2521.512299,47,40,40,49,1,1,40,40,47,1,40,40,40,40,40,40,163.979592,48,164,47.969697,163.877551,47.951515,163.959184,47.684848,164,47.848485,0,0,163.877551,47.884848,0.105216,0.567989,0.017833,0.007133,0.088275,0,0.090504,5.398305,0.169492,0.067797,0.838983,0,0.860169,0.031397,0.012559,0.155416,0,0.159341,0.4,4.95,0,5.075,12.375,0,12.6875,0,1.025253,?,181,313,0
0.65,0,5.483871,12,0,0.15,1,2.8,7,0,6.975,37,7,1,?,?,?,0.3,0.2,0.1,0.111111,0,4.970588,0.125,4,1.25,40,0.125,4.875,0.75,0.5,0.7,0.625,6.375,18,8,5,123,17,4,51,3,4.736294,374.43766,10,10,10,11,1,10,10,10,10,10,9,9,10,9,10,10,0,0,122.909091,9.887097,123,9.854839,123,10,123,9.919355,0,0,122.636364,9.846774,0,0.478125,0.128125,0.00625,0.128125,0,0.103125,?,?,?,?,?,?,0.267974,0.013072,0.267974,0,0.215686,0.04878,1,0,0.804878,20.5,0,16.5,0,0.804878,?,5,5,0
0.416667,0,6,8,0,1.666667,5,3,5,100,2.166667,12,2,1,?,?,?,0.666667,0.125,0,0.571429,0.666667,6.4,0,0,0,27,0,3.333333,0,0,0,0.333333,2.333333,11,0,0,54,6,0,26,3,4.863563,13.931569,8,3,1,1,3,1,1,1,6,1,3,1,1,1,3,3,63.666667,7.692308,64,8,0,0,0,0,64,7.907692,0,0,62.666667,7.676923,0.646288,0.091703,0,0,0.235808,0,0.008734,0.141892,0,0,0.364865,0,0.013514,0,0,2.571429,0,0.095238,?,?,?,?,?,?,?,0,0.037037,?,3,3,1
0.846154,0,5.315789,12,0,1.74359,5,8,22,97.875,8.538462,17,12,0.733333,?,?,?,0.315789,0.1,0.105263,0.357143,0,5,0.222222,7.111111,0.722222,22.5,0.055556,2.666667,0,0.105263,0.210526,0.222222,8.611111,20,16,2,39,5,0,256,9,4.186397,380,30,18,18,31,1,19,19,19,27,19,1,1,19,18,18,19,61.903226,30,71,29.75,71,29.805556,0,0,70.870968,29.916667,0,0,70.83871,29.694444,0.542373,0.179661,0.048588,0,0.021469,0,0.030508,0.33125,0.089583,0,0.039583,0,0.05625,0.27044,0,0.119497,0,0.169811,0,0.44186,0,0.627907,?,?,?,0,1.421053,?,20,20,1
0.983333,0,5.745763,9,0,0.016667,1,6.57377,14,0,6.1,17,8,0.888889,0,1,0,0,0,0.5,0.090909,0,6.5,0,8.4,0.1,43.8,0,5.2,0.1,0,1.2,2.4,8,24,12,1,71,8,1,90,9,4.348373,478.317188,10,1,10,11,1,1,1,10,1,1,1,10,1,8,1,1,0,0,70.909091,9.430556,71,10,71,10,0,0,0,0,70.818182,9.527778,0,0.668224,0.007009,0.002336,0,0,0.135514,?,?,?,?,?,?,0.01049,0.003497,0,0,0.202797,0.333333,0,0,19.333333,0,0,58,?,?,?,21,27,0
0,0,0,0,0,0,0,0,0,100,0,0,0,?,0.426401,1,0.426401,0,0.1,0,0.9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,8,0,0,108,6,4.331456,?,10,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,78.909091,9.5875,0,0,0,0,0,0,0,0,0,0,0,0,0.977961,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12,13,1
0.769231,0,6.7,9,0,0.307692,1,1.846154,4,100,4.615385,21,2,1,?,?,?,0.666667,0.125,1.666667,0.571429,0,5.8,0,0,0,33.666667,0,3.333333,1,0.333333,0,0,2.333333,12,0,0,61,7,6,16,4,5.233095,98.099108,8,3,3,1,1,1,1,1,8,1,3,3,3,1,1,3,48,7.645161,61,7.967742,0,0,61,7.870968,60.888889,7.854839,0,0,61,7.887097,0.497512,0.099502,0,0.00995,0.303483,0,0.064677,0.2,0,0.02,0.61,0,0.13,0,0.1,3.05,0,0.65,?,?,?,?,30.5,0,6.5,0,0.213115,?,2,2,1
0.546512,0,5.711538,12,0,0.139535,3,3.57732,11,100,4.406977,37,15,0.875,0.509175,1,0.509175,0.095238,0.137931,0.47619,0.055556,0.047619,4.703704,0,0,0.647059,33.882353,0.176471,4.764706,0,0.428571,0.952381,1.470588,2.823529,14,0,2,66,10,0,83,13,5.335314,1009.691711,29,21,20,30,21,1,21,20,27,21,20,1,20,20,21,20,66.9,29,66.9,28.808824,66.933333,28.897059,0,0,66.933333,28.911765,0,0,66.766667,28.823529,0.330011,0.3732,0.03876,0,0.084164,0,0.097453,1.130872,0.11745,0,0.255034,0,0.295302,0.103858,0,0.225519,0,0.261128,0,2.171429,0,2.514286,?,?,?,0,1.157895,?,23,30,1
0,0,0,0,0,0,0,0,0,100,0,0,0,?,?,?,?,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,5.006501,?,10,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,59.090909,9.681818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,6,1
0.788732,0,5.035714,8,0,0.183099,1,5.493151,13,0,5.098592,15,8,0.75,?,?,?,0.1,0,1.4,0.090909,0,5.92,0,6,0.2,46.5,0,5.1,1.4,0,1.3,1.8,6.8,32,12,1,78,11,22,68,6,4.584539,538.423751,10,10,10,11,1,1,9,10,6,1,9,10,1,6,9,9,0,0,77.818182,9.594937,78,10,78,10,0,0,0,0,77.818182,9.620253,0,0.660793,0.013216,0.044053,0,0,0.134361,?,?,?,?,?,?,0.02,0.066667,0,0,0.203333,3.333333,0,0,10.166667,0,0,3.05,?,?,?,18,20,1
0.398551,0,5.626866,11,0,0.550725,2,7.811189,20,100,3.442029,47,19,0.857143,?,?,?,0.615385,0.172414,0.576923,0.045455,0,6.102564,0,1.142857,0.238095,33.142857,0,3.380952,0.333333,0.115385,0.576923,0.761905,4.238095,28,4,1,74,14,9,101,16,5.42603,915.197705,29,26,26,30,1,1,26,26,29,1,26,26,26,26,26,26,73.966667,28.773333,73.966667,28.866667,73.966667,28.16,74,28.946667,74,29,0,0,73.933333,28.893333,0.096031,0.620999,0.03073,0.012804,0.006402,0,0.103713,6.466667,0.32,0.133333,0.066667,0,1.08,0.049485,0.020619,0.010309,0,0.16701,0.416667,0.208333,0,3.375,0.5,0,8.1,0,16.2,?,50,124,0
0.605042,0,6.076923,10,0,0.302521,6,8.463768,31,100,4.134454,22,33,0.969697,?,?,?,0.340909,0.22449,0.136364,0.029412,0,5.288462,0,5.454545,0.575758,31.121212,0.030303,3.848485,0.393939,0.113636,0.5,1.090909,7.484848,21,16,2,91,14,4,274,22,4.755423,1318.269567,49,44,44,50,1,1,44,44,48,44,44,43,44,44,44,44,97,48.459184,96.96,48.969388,96.98,48.918367,97,49,97,48.734694,0,0,96.84,48.918367,0.188198,0.41866,0.067783,0.002392,0.048644,0,0.083732,2.224576,0.360169,0.012712,0.258475,0,0.444915,0.161905,0.005714,0.11619,0,0.2,0.035294,0.717647,0,1.235294,20.333333,0,35,0,1.721311,?,48,100,1
0.369565,0,4.433962,9,0,1.01087,4,6.153153,18,100,2.902174,36,22,0.733333,0.244446,0,0.571548,0.4,0.041667,0.371429,0.029412,0.371429,3.711111,0.30303,11.575758,0.575758,31.666667,0,3.545455,0.181818,0.142857,0.342857,0.242424,15.363636,12,18,2,92,10,1,571,17,4.10461,1242.773953,48,35,35,50,35,35,1,34,1,1,1,35,35,30,33,34,90.96,48.891304,91,48.880435,90.92,48.543478,90.86,49,90.96,48.826087,0,0,90.8,48.630435,0.245856,0.220994,0.053177,0.002072,0.048343,0,0.077348,0.898876,0.216292,0.008427,0.196629,0,0.314607,0.240625,0.009375,0.21875,0,0.35,0.038961,0.909091,0,1.454545,23.333333,0,37.333333,0,1.6,?,13,14,0
0.569444,0,5.87234,13,0,0.694444,8,2.056818,14,100,6.111111,57,16,0.888889,?,?,?,0.25,0.166667,0.214286,0.041667,0.035714,4.964912,0.043478,3.304348,0.695652,23.913043,0,2.869565,0.086957,0.178571,0.25,0.347826,5.26087,13,8,2,67,8,1,150,7,4.814553,562.321457,30,28,28,31,28,28,28,28,28,1,28,28,28,28,28,28,109,29.727273,108.935484,29.890909,108.967742,29.881818,109,30,109,29.890909,0,0,108.83871,29.818182,0.205279,0.302053,0.092375,0.008798,0.170088,0,0.064516,1.471429,0.45,0.042857,0.828571,0,0.314286,0.305825,0.029126,0.563107,0,0.213592,0.095238,1.84127,0,0.698413,19.333333,0,7.333333,0,0.37931,?,7,7,1
0.684211,0,5.585366,9,0,0.035088,1,2.16129,7,0,7.596491,57,9,1,0,1,0,1.1,0,0.8,0.090909,0,5.980392,0.2,9.1,0.5,51.3,0,6,0.2,0.7,0.7,0.8,12,15,47,2,75,9,3,121,7,4.475781,434.2737,10,10,10,11,1,10,10,10,1,1,1,10,10,10,7,10,0,0,75,9.815789,74.818182,9.802632,75,10,75,9.723684,0,0,74.636364,9.697368,0,0.392578,0.033203,0.005859,0.267578,0,0.076172,?,?,?,?,?,?,0.084577,0.014925,0.681592,0,0.19403,0.176471,8.058824,0,2.294118,45.666667,0,13,0,0.284672,?,7,7,1
0.5,0,3.8,9,0,1.347826,3,12.185185,24,100,4.76087,19,10,0.625,?,?,?,0.409091,0.103448,0.318182,0.136364,0,3.404762,0,4.421053,0.421053,20.947368,0.052632,2.894737,0,0,0.909091,0.631579,5.631579,10,12,2,39,6,0,179,18,4.521213,582.957719,29,20,20,29,1,1,20,19,27,22,20,1,1,20,20,20,67.806452,29.830986,69.967742,29.507042,69.870968,29.140845,0,0,69.903226,29.901408,0,0,69.935484,29.788732,0.500627,0.173149,0.040151,0,0.066499,0,0.074028,0.345865,0.080201,0,0.132832,0,0.14787,0.231884,0,0.384058,0,0.427536,0,1.65625,0,1.84375,?,?,?,0,1.113208,?,26,46,1
0.704142,0,5.669065,11,0,0.142012,1,5.286486,26,0,6.923077,45,21,0.576923,0.507763,0,1,0.26,0.4,0.02,0.032258,0.08,7.741176,0.133333,8.266667,0.533333,36.966667,0,3.5,0.033333,0.06,0.32,0.933333,9.1,18,16,2,86,8,1,301,28,4.404921,998.941019,50,50,50,48,50,50,50,50,50,1,47,50,50,50,50,50,0,0,86,49.770115,85.882353,48.931034,84.039216,49.781609,0,0,0,0,85.921569,49.83908,0,0.611471,0.049029,0.00185,0,0,0.085106,?,?,?,?,?,?,0.080182,0.003026,0,0,0.139183,0.037736,0,0,1.735849,0,0,46,?,?,?,9,23,0
0.652778,0,6.027523,11,0,0.5,4,5.66879,20,100,5.1875,45,26,0.888889,0,1,0,0.357143,0.24,0.47619,0.205128,0.047619,5.775862,0.096774,10.451613,0.419355,40.16129,0.064516,4.612903,0.064516,0.333333,0.428571,0.741935,12.677419,18,26,2,75,9,1,482,23,4.22061,1469.888284,50,42,42,51,42,42,42,42,34,41,26,42,42,40,42,42,75,49.960526,75,49.828947,74.843137,49.776316,75,50,0,0,0,0,74.627451,49.75,0.16218,0.451548,0.026245,0.000673,0,0,0.084118,2.784232,0.161826,0.004149,0,0,0.518672,0.058122,0.00149,0,0,0.186289,0.025641,0,0,3.205128,0,0,125,?,?,?,22,28,0
0.895706,0,5.212329,9,0,0.006135,1,3.859649,19,0,6.650307,45,22,0.916667,0.374349,0.181902,0.746203,0.366667,0,0.466667,0.032258,0,9.257732,0,6.7,0.266667,44.233333,0,3.966667,0,0.2,0.766667,0.933333,7.933333,39,25,1,103,10,0,238,16,4.63997,1279.137904,30,30,30,29,1,1,26,30,24,1,24,1,30,24,30,24,0,0,103,29.730769,102.870968,29.288462,0,0,102.967742,29.855769,0,0,102.806452,29.769231,0,0.63928,0.021909,0,0.077465,0,0.089202,?,?,?,?,?,?,0.034272,0,0.121175,0,0.139535,0,3.535714,0,4.071429,?,?,?,0,1.151515,?,88,92,1
0.481481,0,4.375,9,0,1.666667,7,2.515152,10,100,5.222222,22,9,1,?,?,?,0.15,0.241379,0,0.315789,0.05,7.588235,0.076923,1.230769,0.461538,16.615385,0,1.615385,0,0,0.2,0.153846,2.384615,19,4,2,45,4,0,69,5,4.898711,204.329672,29,20,1,30,20,20,20,20,27,1,20,1,1,20,20,20,60.733333,28.787879,64.933333,28.772727,64.966667,28.757576,0,0,64.666667,28.924242,0,0,64.9,28.742424,0.604089,0.215613,0.050186,0,0.031599,0,0.042751,0.356923,0.083077,0,0.052308,0,0.070769,0.232759,0,0.146552,0,0.198276,0,0.62963,0,0.851852,?,?,?,0,1.352941,?,9,11,0
0.777778,0,6.986842,9,0,1.577778,5,8.54955,23,100,5.288889,21,21,0.8,?,?,?,0.179487,0.244898,0.128205,0.243243,0.051282,5.592105,0.107143,8.285714,0.75,30.892857,0.107143,3.535714,0,0,0.461538,0.821429,9.214286,13,16,2,84,9,0,390,13,4.280946,1022.044349,49,39,38,50,39,39,39,39,49,39,38,1,1,38,38,39,118,49.89916,117.941176,49.848739,117.843137,49.621849,0,0,0,0,0,0,117.921569,49.806723,0.336434,0.329457,0.055814,0,0,0,0.068992,0.979263,0.165899,0,0,0,0.205069,0.169412,0,0,0,0.209412,0,0,0,1.236111,?,?,?,?,?,?,39,52,1
0.744898,0,5.320513,10,0,0.336735,2,3.343137,12,100,7.234694,45,15,0.866667,0,1,0,0.137931,0.366667,0.344828,0.052632,0,7.90566,0,9.5,0.222222,38.888889,0,3.666667,0.055556,0,0.551724,0.666667,9.611111,21,31,1,76,9,1,230,13,4.425437,636.293456,30,29,29,21,1,1,29,29,30,1,29,1,1,29,29,29,66.967742,29.897059,66.935484,29.882353,66.903226,29.926471,0,0,0,0,0,0,66.870968,29.779412,0.195349,0.488372,0.019767,0,0,0,0.072093,2.5,0.10119,0,0,0,0.369048,0.040476,0,0,0,0.147619,0,0,0,3.647059,?,?,?,?,?,?,15,26,1
0.538462,0,6.571429,8,6,0,0,0,0,100,2,13,5,1,?,?,?,0,0.125,0,0.166667,0,14.6,0,0,2,28.6,0,1,0,0,0,0,3,20,0,2,34,1,0,20,5,4.66454,60,8,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,34,8,34,7.942857,33.777778,7.857143,0,0,0,0,0,0,33.777778,7.628571,0.243386,0.386243,0.26455,0,0,0,0.026455,1.586957,1.086957,0,0,0,0.108696,0.684932,0,0,0,0.068493,0,0,0,0.1,?,?,?,?,?,?,17,51,1
0.827068,0,4.745455,10,0,0.24812,3,7.959732,23,93.815,7.120301,45,26,0.83871,0.517967,0.374634,0.92582,0.139535,0.2,0.186047,0.083333,0,7.323529,0.030303,11.515152,0.484848,41.030303,0.090909,4,0,0,0.604651,1.212121,12.515152,23,44,2,79,9,0,448,15,4.246646,1293.60904,50,43,43,51,1,43,43,42,50,43,40,1,1,42,43,43,79,49.7875,79,49.8,78.784314,49.8,0,0,78.980392,49.7125,0,0,78.901961,49.825,0.111549,0.439633,0.035433,0,0.072178,0,0.069554,3.941176,0.317647,0,0.647059,0,0.623529,0.080597,0,0.164179,0,0.158209,0,2.037037,0,1.962963,?,?,?,0,0.963636,?,33,48,1
0.963816,0,5.477816,11,0,0.006579,1,27.312903,75,0,4.907895,45,25,0.5,?,?,?,0.12,0.06,0.2,0.020833,0,8.79902,0,9.191489,0.12766,53.957447,0,5.255319,0.446809,0,0.98,2.191489,9.319149,72,39,1,96,9,1,458,41,4.452597,2442.719793,50,49,48,48,1,1,45,47,1,1,1,50,1,37,45,47,0,0,95.960784,48.536082,96,47,96,50,0,0,0,0,95.843137,49.556701,0,0.721383,0.007154,0.000397,0,0,0.096979,?,?,?,?,?,?,0.009917,0.000551,0,0,0.134435,0.055556,0,0,13.555556,0,0,244,?,?,?,204,303,0
0.827586,0,5.229167,10,0,2.534483,8,6.194444,23,100,4.568966,22,16,1,?,?,?,0.222222,0.204082,0.111111,0.5,0,7.75,0.052632,3.368421,0.736842,31.263158,0,2.894737,0,0,0.148148,0.526316,5.263158,16,12,2,96,9,0,311,14,4.559677,545.943162,49,27,27,50,1,27,27,27,49,1,27,1,1,27,27,27,67.08,48.987342,77.98,48.835443,77.9,48.987342,78,49,77.96,48.746835,0,0,77.84,48.708861,0.673806,0.184514,0.037342,0.001647,0.024163,0,0.021417,0.273839,0.05542,0.002445,0.03586,0,0.031785,0.202381,0.008929,0.130952,0,0.116071,0.044118,0.647059,0,0.573529,14.666667,0,13,0,0.886364,?,59,85,1
